user_id,business_id,stars
-F32Vl8Rk4dwsmk0f2wRIw,SDwYQ6eSu1htn8vHWv128g,5
-F32Vl8Rk4dwsmk0f2wRIw,VXIkI9_EbDbYHeO9IzKjJg,3
-F32Vl8Rk4dwsmk0f2wRIw,yc5AH9H71xJidA_J2mChLA,3
-F32Vl8Rk4dwsmk0f2wRIw,yJr24Yy1K6bt2G9fX3_zPA,4
-F32Vl8Rk4dwsmk0f2wRIw,zmFc8M-hS4uuyY0hklIpoQ,4
-xPKyCJiK9q1OFZ7GCZwBw,-gefwOTDqW9HWGDvWBPSMQ,5
-xPKyCJiK9q1OFZ7GCZwBw,-KDCNt72VIuhV1rSUlF-eg,5
-xPKyCJiK9q1OFZ7GCZwBw,34uJtlPnKicSaX1V8_tu1A,5
-xPKyCJiK9q1OFZ7GCZwBw,6LM_Klmp3hOP0JmsMCKRqQ,5
-xPKyCJiK9q1OFZ7GCZwBw,7_zL7NX_rDFwhbLp98PwZg,4
-xPKyCJiK9q1OFZ7GCZwBw,b5cEoKR8iQliq-yT2_O0LQ,5
-xPKyCJiK9q1OFZ7GCZwBw,cjjZt2oOkk0F152RkQMfQw,3
-xPKyCJiK9q1OFZ7GCZwBw,dcd3C1gWv-vVdQ9XYV8Ubw,5
-xPKyCJiK9q1OFZ7GCZwBw,EWMwV5V9BxNs_U6nNVMeqw,5
-xPKyCJiK9q1OFZ7GCZwBw,F0ZXhPJD8yNS3xzTxsichg,4
-xPKyCJiK9q1OFZ7GCZwBw,fF6m3qsD5blnwuZRuYhzWg,5
-xPKyCJiK9q1OFZ7GCZwBw,fK7ujDbjhRFEe2D7eIwK4w,4
-xPKyCJiK9q1OFZ7GCZwBw,fPExBO1aXA5c4uwlHFyx2Q,4
-xPKyCJiK9q1OFZ7GCZwBw,FV0BkoGOd3Yu_eJnXY15ZA,3
-xPKyCJiK9q1OFZ7GCZwBw,fWnGkLnZzv2yl3fB7xF40g,5
-xPKyCJiK9q1OFZ7GCZwBw,Hdi7jkB7pHiM1nyPHcqSdw,5
-xPKyCJiK9q1OFZ7GCZwBw,HMr_KN63f6MzM9h8Wije3Q,4
-xPKyCJiK9q1OFZ7GCZwBw,hW0Ne_HTHEAgGF1rAdmR-g,5
-xPKyCJiK9q1OFZ7GCZwBw,JhupPnWfNlMJivnWB5druA,5
-xPKyCJiK9q1OFZ7GCZwBw,JhupPnWfNlMJivnWB5druA,5
-xPKyCJiK9q1OFZ7GCZwBw,l2rEBS7iKgIteBe0KgB5Ng,3
-xPKyCJiK9q1OFZ7GCZwBw,m7icEOgYpM3B8TlbYsKPzg,5
-xPKyCJiK9q1OFZ7GCZwBw,mPDE4dMqAyLZNCR-tEYQ5w,5
-xPKyCJiK9q1OFZ7GCZwBw,mxrXVZWc6PWk81gvOVNOUw,5
-xPKyCJiK9q1OFZ7GCZwBw,qMkIbQFrROSnPaQ7at85-w,5
-xPKyCJiK9q1OFZ7GCZwBw,Rg2IrML03E10C2R5A9d9OQ,4
-xPKyCJiK9q1OFZ7GCZwBw,SDwYQ6eSu1htn8vHWv128g,5
-xPKyCJiK9q1OFZ7GCZwBw,SMpL3z4FLF07bRA6-y22JQ,5
-xPKyCJiK9q1OFZ7GCZwBw,Snp5LyDO9NeQiuFPOlkavw,5
-xPKyCJiK9q1OFZ7GCZwBw,szw8OGJlsqaA3i2oe7dn9A,5
-xPKyCJiK9q1OFZ7GCZwBw,V6BYjHM9SnXscfkln3hCdA,5
-xPKyCJiK9q1OFZ7GCZwBw,X3icXUyW9vS4UXY6V_MR4w,5
-xPKyCJiK9q1OFZ7GCZwBw,Zf7fMSe7yuW727JyikdBsg,2
-_1ctLaz3jhPYc12hKXsEQ,-7yF42k0CcJhtPw51oaOqQ,3
-_1ctLaz3jhPYc12hKXsEQ,2ap6b16RbPF11dElWoZqug,3
-_1ctLaz3jhPYc12hKXsEQ,3Q0QQPnHcJuX1DLCL9G9Cg,4
-_1ctLaz3jhPYc12hKXsEQ,65EJzWvIUnE1YwpfW6Jl1Q,2
-_1ctLaz3jhPYc12hKXsEQ,9Hc15fmqICd2ecpsSM2pIg,3
-_1ctLaz3jhPYc12hKXsEQ,bYhpy9u8fKkGhYHtvYXazQ,3
-_1ctLaz3jhPYc12hKXsEQ,EOu5kwsz9XPyq5r-eWrOFQ,3
-_1ctLaz3jhPYc12hKXsEQ,eWPFXL1Bmu1ImtIa2Rqliw,3
-_1ctLaz3jhPYc12hKXsEQ,ioXu3MhPt_v8f5wTWJX4ag,3
-_1ctLaz3jhPYc12hKXsEQ,MQnNtW1lHS-eid3QNUoUIw,4
-_1ctLaz3jhPYc12hKXsEQ,Ss7rZpNaKRWs4Wkq_tHuTA,3
-_1ctLaz3jhPYc12hKXsEQ,TWD8c5-P7w9v-2KX_GSNZQ,4
0bNXP9quoJEgyVZu9ipGgQ,-bd26a1QEEpqUZjBmtBUiQ,2
0bNXP9quoJEgyVZu9ipGgQ,0udEgNqy5rLR5pZ4kD19Og,2
0bNXP9quoJEgyVZu9ipGgQ,0vzZ_Bcb02rJljeMU9XkBw,4
0bNXP9quoJEgyVZu9ipGgQ,0vzZ_Bcb02rJljeMU9XkBw,3
0bNXP9quoJEgyVZu9ipGgQ,2nzUx_M8Szyzsf4CszHasw,4
0bNXP9quoJEgyVZu9ipGgQ,3oZcTGb_oDHGwZFiP-7kxQ,3
0bNXP9quoJEgyVZu9ipGgQ,3xEB9FyFXolq1b_Qn_BFtg,3
0bNXP9quoJEgyVZu9ipGgQ,5KG0A3WlC7K3DAXtrIFFjg,4
0bNXP9quoJEgyVZu9ipGgQ,78IaYCf9ktUep4UhhjXbTg,4
0bNXP9quoJEgyVZu9ipGgQ,78IaYCf9ktUep4UhhjXbTg,3
0bNXP9quoJEgyVZu9ipGgQ,9Y3aQAVITkEJYe5vLZr13w,2
0bNXP9quoJEgyVZu9ipGgQ,Bjt3rB73dvSDe1XEPEWc6w,3
0bNXP9quoJEgyVZu9ipGgQ,e9nN4XxjdHj4qtKCOPq_vg,4
0bNXP9quoJEgyVZu9ipGgQ,EHi-lebXGWjSktl4WvSoow,3
0bNXP9quoJEgyVZu9ipGgQ,EKzMHI1tip8rC1-ZAy64yg,3
0bNXP9quoJEgyVZu9ipGgQ,EWMwV5V9BxNs_U6nNVMeqw,5
0bNXP9quoJEgyVZu9ipGgQ,EWMwV5V9BxNs_U6nNVMeqw,3
0bNXP9quoJEgyVZu9ipGgQ,fK7ujDbjhRFEe2D7eIwK4w,3
0bNXP9quoJEgyVZu9ipGgQ,FV0BkoGOd3Yu_eJnXY15ZA,4
0bNXP9quoJEgyVZu9ipGgQ,H7KzlC0-o1wIhlGg-Me5Ag,4
0bNXP9quoJEgyVZu9ipGgQ,Hdi7jkB7pHiM1nyPHcqSdw,4
0bNXP9quoJEgyVZu9ipGgQ,ILsZjIibFtGHMDELeX610Q,4
0bNXP9quoJEgyVZu9ipGgQ,IM-9thHqQbBK5tX5MfTzBQ,2
0bNXP9quoJEgyVZu9ipGgQ,iWlaj4R-2BTsWR7PwL90BQ,1
0bNXP9quoJEgyVZu9ipGgQ,JZJqJadk9pSoCGT7VTwBvg,4
0bNXP9quoJEgyVZu9ipGgQ,k6Si433-EJrY4J7SZxsnjA,4
0bNXP9quoJEgyVZu9ipGgQ,k6Si433-EJrY4J7SZxsnjA,2
0bNXP9quoJEgyVZu9ipGgQ,k8JnZBspVOI8kLcQek-Chw,4
0bNXP9quoJEgyVZu9ipGgQ,k8JnZBspVOI8kLcQek-Chw,5
0bNXP9quoJEgyVZu9ipGgQ,K8pM6qQdYu5h6buRE1-_sw,3
0bNXP9quoJEgyVZu9ipGgQ,KTF-E3NfkJy2wiwcgOPyVQ,4
0bNXP9quoJEgyVZu9ipGgQ,KTF-E3NfkJy2wiwcgOPyVQ,3
0bNXP9quoJEgyVZu9ipGgQ,L9UYbtAUOcfTgZFimehlXw,4
0bNXP9quoJEgyVZu9ipGgQ,L9UYbtAUOcfTgZFimehlXw,5
0bNXP9quoJEgyVZu9ipGgQ,LzNJLEIo4gh-X_rmDkNkNg,3
0bNXP9quoJEgyVZu9ipGgQ,LzNJLEIo4gh-X_rmDkNkNg,2
0bNXP9quoJEgyVZu9ipGgQ,Mm8x_jzeLrWlvDEnqhuCBQ,3
0bNXP9quoJEgyVZu9ipGgQ,muCl5p-9ut1sY0aKeUeRhw,4
0bNXP9quoJEgyVZu9ipGgQ,MwmXm48K2g2oTRe7XmssFw,3
0bNXP9quoJEgyVZu9ipGgQ,mxrXVZWc6PWk81gvOVNOUw,4
0bNXP9quoJEgyVZu9ipGgQ,NDKkce5Au-o_OhIt5f2ZBg,2
0bNXP9quoJEgyVZu9ipGgQ,ntN85eu27C04nwyPa8IHtw,3
0bNXP9quoJEgyVZu9ipGgQ,ntN85eu27C04nwyPa8IHtw,3
0bNXP9quoJEgyVZu9ipGgQ,ntN85eu27C04nwyPa8IHtw,4
0bNXP9quoJEgyVZu9ipGgQ,P5uC-zfGG6yqoQDUyqyAvg,4
0bNXP9quoJEgyVZu9ipGgQ,PoRYjYUSjmeWM1WLsx_45w,4
0bNXP9quoJEgyVZu9ipGgQ,Pr9rQKypHgC_J1AfufxzIw,3
0bNXP9quoJEgyVZu9ipGgQ,QdbZyl-LWFS54u93Vjd5SA,4
0bNXP9quoJEgyVZu9ipGgQ,qMkIbQFrROSnPaQ7at85-w,3
0bNXP9quoJEgyVZu9ipGgQ,SDwYQ6eSu1htn8vHWv128g,5
0bNXP9quoJEgyVZu9ipGgQ,SOHp2b8quJEitFeuO58Syw,4
0bNXP9quoJEgyVZu9ipGgQ,SOHp2b8quJEitFeuO58Syw,2
0bNXP9quoJEgyVZu9ipGgQ,TpQMR-JFE5V0UPzTjjuwFQ,3
0bNXP9quoJEgyVZu9ipGgQ,u0NbikWwP7TVkMkCily-4g,5
0bNXP9quoJEgyVZu9ipGgQ,uFJwKlHL6HyHSJmORO8-5w,3
0bNXP9quoJEgyVZu9ipGgQ,V1nEpIRmEa1768oj_tuxeQ,3
0bNXP9quoJEgyVZu9ipGgQ,V6BYjHM9SnXscfkln3hCdA,2
0bNXP9quoJEgyVZu9ipGgQ,VVeogjZya58oiTxK7qUjAQ,4
0bNXP9quoJEgyVZu9ipGgQ,VXIkI9_EbDbYHeO9IzKjJg,4
0bNXP9quoJEgyVZu9ipGgQ,wZwZcte4lcbu51NOzCjWbQ,3
0bNXP9quoJEgyVZu9ipGgQ,XBm9ffI2pK-A_HcoHXAbcQ,3
0bNXP9quoJEgyVZu9ipGgQ,XBm9ffI2pK-A_HcoHXAbcQ,4
0bNXP9quoJEgyVZu9ipGgQ,XWpkTxBLgRXxl7g2Hw62Qg,4
0bNXP9quoJEgyVZu9ipGgQ,XWpkTxBLgRXxl7g2Hw62Qg,3
0bNXP9quoJEgyVZu9ipGgQ,YF6Z8PhNWN0ZR33hfvZRjg,4
0bNXP9quoJEgyVZu9ipGgQ,z3yFuLVrmH-3RJruPEMYKw,3
0bNXP9quoJEgyVZu9ipGgQ,z3yFuLVrmH-3RJruPEMYKw,3
0hdkW5qaQs4gTiUnRdadqA,2ap6b16RbPF11dElWoZqug,3
0hdkW5qaQs4gTiUnRdadqA,3Q0QQPnHcJuX1DLCL9G9Cg,5
0hdkW5qaQs4gTiUnRdadqA,6LoNRotewF81fxka6L_8Jw,4
0hdkW5qaQs4gTiUnRdadqA,ioXu3MhPt_v8f5wTWJX4ag,5
0o0VMEJeQY0pAAZ9nxErBA,-bd26a1QEEpqUZjBmtBUiQ,4
0o0VMEJeQY0pAAZ9nxErBA,5KG0A3WlC7K3DAXtrIFFjg,5
0o0VMEJeQY0pAAZ9nxErBA,5KG0A3WlC7K3DAXtrIFFjg,2
0o0VMEJeQY0pAAZ9nxErBA,9VZ_imQjvgtpt3k6W6AQ_A,2
0o0VMEJeQY0pAAZ9nxErBA,e9nN4XxjdHj4qtKCOPq_vg,4
0o0VMEJeQY0pAAZ9nxErBA,e9nN4XxjdHj4qtKCOPq_vg,5
0o0VMEJeQY0pAAZ9nxErBA,EWMwV5V9BxNs_U6nNVMeqw,4
0o0VMEJeQY0pAAZ9nxErBA,fjAQGf-iJlVjD2vizzuORQ,3
0o0VMEJeQY0pAAZ9nxErBA,fK7ujDbjhRFEe2D7eIwK4w,1
0o0VMEJeQY0pAAZ9nxErBA,hWhVP-28LYP3llaMlAJ_JA,4
0o0VMEJeQY0pAAZ9nxErBA,j8nyAaN_w5t6wYv-ni23sg,4
0o0VMEJeQY0pAAZ9nxErBA,L9UYbtAUOcfTgZFimehlXw,4
0o0VMEJeQY0pAAZ9nxErBA,LzNJLEIo4gh-X_rmDkNkNg,4
0o0VMEJeQY0pAAZ9nxErBA,L_MtTn4IUBTmQtqqM2iFqA,3
0o0VMEJeQY0pAAZ9nxErBA,Mm8x_jzeLrWlvDEnqhuCBQ,2
0o0VMEJeQY0pAAZ9nxErBA,NDKkce5Au-o_OhIt5f2ZBg,3
0o0VMEJeQY0pAAZ9nxErBA,PoRYjYUSjmeWM1WLsx_45w,5
0o0VMEJeQY0pAAZ9nxErBA,SMpL3z4FLF07bRA6-y22JQ,4
0o0VMEJeQY0pAAZ9nxErBA,sNuyncpQdcvfEpfZS-3Yew,4
0o0VMEJeQY0pAAZ9nxErBA,soiGohHtWOltGeomkSxzEw,2
0o0VMEJeQY0pAAZ9nxErBA,V1nEpIRmEa1768oj_tuxeQ,3
0o0VMEJeQY0pAAZ9nxErBA,zMa6YoEekpABg1HZnnTZdg,4
17LPTsu4RgqTZ3SxsGzzxw,-7yF42k0CcJhtPw51oaOqQ,4
17LPTsu4RgqTZ3SxsGzzxw,0HEy3L3_pVscARQ-ogen9w,3
17LPTsu4RgqTZ3SxsGzzxw,0HEy3L3_pVscARQ-ogen9w,4
17LPTsu4RgqTZ3SxsGzzxw,1bnte8O-rO_RcRlp9y2u7Q,4
17LPTsu4RgqTZ3SxsGzzxw,1bnte8O-rO_RcRlp9y2u7Q,4
17LPTsu4RgqTZ3SxsGzzxw,2ceeU8e3nZjaPfGmLwh4kg,5
17LPTsu4RgqTZ3SxsGzzxw,4bEjOyTaDG24SY5TxsaUNQ,4
17LPTsu4RgqTZ3SxsGzzxw,4bEjOyTaDG24SY5TxsaUNQ,5
17LPTsu4RgqTZ3SxsGzzxw,65EJzWvIUnE1YwpfW6Jl1Q,2
17LPTsu4RgqTZ3SxsGzzxw,6LM_Klmp3hOP0JmsMCKRqQ,4
17LPTsu4RgqTZ3SxsGzzxw,8buIr1zBCO7OEcAQSZko7w,5
17LPTsu4RgqTZ3SxsGzzxw,8IMEf_cj8KyTQojhNOyoPg,3
17LPTsu4RgqTZ3SxsGzzxw,8Nsh8u0zHYegI6XT1L39Lg,4
17LPTsu4RgqTZ3SxsGzzxw,9Ywv51iCL_QSIGzFA6vqiQ,5
17LPTsu4RgqTZ3SxsGzzxw,CrlViaCIcMeQuZc63tbdQA,3
17LPTsu4RgqTZ3SxsGzzxw,CZjcFdvJhksq9dy58NVEzw,4
17LPTsu4RgqTZ3SxsGzzxw,DO3Gk17RyJVW7zYMCtYPnw,3
17LPTsu4RgqTZ3SxsGzzxw,DUdBbrvqfaqUe9GYKmYNtA,2
17LPTsu4RgqTZ3SxsGzzxw,eWPFXL1Bmu1ImtIa2Rqliw,3
17LPTsu4RgqTZ3SxsGzzxw,G0nUhYF2q4tnoOPwCjXLig,1
17LPTsu4RgqTZ3SxsGzzxw,Hdi7jkB7pHiM1nyPHcqSdw,4
17LPTsu4RgqTZ3SxsGzzxw,HMr_KN63f6MzM9h8Wije3Q,3
17LPTsu4RgqTZ3SxsGzzxw,hW0Ne_HTHEAgGF1rAdmR-g,4
17LPTsu4RgqTZ3SxsGzzxw,hW0Ne_HTHEAgGF1rAdmR-g,2
17LPTsu4RgqTZ3SxsGzzxw,jf67Z1pnwElRSXllpQHiJg,4
17LPTsu4RgqTZ3SxsGzzxw,jOuERtVf7QePnK9ZcdH5XA,5
17LPTsu4RgqTZ3SxsGzzxw,jrJgVpJYhhQ9U1AZTBvnkA,2
17LPTsu4RgqTZ3SxsGzzxw,LcBWyVrCN49IOvkAPNPmZA,4
17LPTsu4RgqTZ3SxsGzzxw,M2SjLXsuAy5RNKwxaA5E1g,5
17LPTsu4RgqTZ3SxsGzzxw,MLPEpxih9E8NySHbM0FSWQ,4
17LPTsu4RgqTZ3SxsGzzxw,NGJDjdiDJHmN2xxU7KauuA,3
17LPTsu4RgqTZ3SxsGzzxw,nk6_ipMkmUvUtq6Xvncf0A,4
17LPTsu4RgqTZ3SxsGzzxw,OUpcKYGbVYgSS1Oo7aQ56Q,3
17LPTsu4RgqTZ3SxsGzzxw,PqTX5j9yfsPbd1qQCA1EwA,3
17LPTsu4RgqTZ3SxsGzzxw,Q5pTGQKEhxgit1fwgrHEbg,4
17LPTsu4RgqTZ3SxsGzzxw,QgFlkWtQcmVS_hvF0w-nQQ,3
17LPTsu4RgqTZ3SxsGzzxw,ripCiWZ0MblMZSLrIKQAKA,2
17LPTsu4RgqTZ3SxsGzzxw,RZTcKugP9dGWFkO4RpbVEQ,4
17LPTsu4RgqTZ3SxsGzzxw,SfrHdU4NCkYWvERnWaOUqQ,5
17LPTsu4RgqTZ3SxsGzzxw,t0yVlH_n9_eEZskHwr5cnQ,3
17LPTsu4RgqTZ3SxsGzzxw,tbTc7094zwIYAtU-0NkU4w,5
17LPTsu4RgqTZ3SxsGzzxw,TpQMR-JFE5V0UPzTjjuwFQ,3
17LPTsu4RgqTZ3SxsGzzxw,tqu42L0qXzkvYKSruOz0IA,4
17LPTsu4RgqTZ3SxsGzzxw,X3icXUyW9vS4UXY6V_MR4w,5
17LPTsu4RgqTZ3SxsGzzxw,XJv7dUb5fMRaZAWVZjhtvw,2
17LPTsu4RgqTZ3SxsGzzxw,Zf7fMSe7yuW727JyikdBsg,3
17LPTsu4RgqTZ3SxsGzzxw,zFcd_gelAUEwAvJOgiZpvg,3
17LPTsu4RgqTZ3SxsGzzxw,Z_etWN1CFQY1aslGbU6p6Q,1
17LPTsu4RgqTZ3SxsGzzxw,_UsqOvmgoNzb_0xWpzwZBg,4
17LPTsu4RgqTZ3SxsGzzxw,_VN5hYv1VgNIBgwxTQZ_1Q,4
1pL-KrRvHcypkMVLd0MNtQ,8oqcpmXrymQ1RRMK12S7QA,3
1pL-KrRvHcypkMVLd0MNtQ,ES-j5yNTgmgbL4He0h6otA,3
1pL-KrRvHcypkMVLd0MNtQ,eWPFXL1Bmu1ImtIa2Rqliw,4
1pL-KrRvHcypkMVLd0MNtQ,fkacCsAiwXYQzdlaQZm0Gg,4
1pL-KrRvHcypkMVLd0MNtQ,hW0Ne_HTHEAgGF1rAdmR-g,3
1pL-KrRvHcypkMVLd0MNtQ,jf67Z1pnwElRSXllpQHiJg,3
1pL-KrRvHcypkMVLd0MNtQ,l2rEBS7iKgIteBe0KgB5Ng,4
1pL-KrRvHcypkMVLd0MNtQ,lddbHJKgFvnVWabK-M8TPA,3
1pL-KrRvHcypkMVLd0MNtQ,m7icEOgYpM3B8TlbYsKPzg,5
1pL-KrRvHcypkMVLd0MNtQ,NGJDjdiDJHmN2xxU7KauuA,4
1pL-KrRvHcypkMVLd0MNtQ,OUpcKYGbVYgSS1Oo7aQ56Q,4
1pL-KrRvHcypkMVLd0MNtQ,QvRK2dyv4EDxuJ-LuodE2Q,5
1pL-KrRvHcypkMVLd0MNtQ,QvRK2dyv4EDxuJ-LuodE2Q,5
1pL-KrRvHcypkMVLd0MNtQ,QvRK2dyv4EDxuJ-LuodE2Q,5
1pL-KrRvHcypkMVLd0MNtQ,QvRK2dyv4EDxuJ-LuodE2Q,5
1pL-KrRvHcypkMVLd0MNtQ,SsTxjxo8qvqBMvan1rzNzg,4
1pL-KrRvHcypkMVLd0MNtQ,tbTc7094zwIYAtU-0NkU4w,3
1pL-KrRvHcypkMVLd0MNtQ,UjlF2mpaTLSqN_ugGyVw-g,4
1pL-KrRvHcypkMVLd0MNtQ,UjlF2mpaTLSqN_ugGyVw-g,3
1pL-KrRvHcypkMVLd0MNtQ,Z_etWN1CFQY1aslGbU6p6Q,4
1pL-KrRvHcypkMVLd0MNtQ,_v6HIliEOn0l0YaAmBOrxw,3
2-uR7a5losM7P_PAZdws3A,2ap6b16RbPF11dElWoZqug,5
2-uR7a5losM7P_PAZdws3A,8C6xFQHCfwhA-4IdFMgttg,4
2-uR7a5losM7P_PAZdws3A,EOu5kwsz9XPyq5r-eWrOFQ,3
38JK-SfO9NkAGs1RwlH2Gw,1bnte8O-rO_RcRlp9y2u7Q,4
38JK-SfO9NkAGs1RwlH2Gw,CZjcFdvJhksq9dy58NVEzw,2
38JK-SfO9NkAGs1RwlH2Gw,CZjcFdvJhksq9dy58NVEzw,3
38JK-SfO9NkAGs1RwlH2Gw,FV16IeXJp2W6pnghTz2FAw,4
38JK-SfO9NkAGs1RwlH2Gw,FV16IeXJp2W6pnghTz2FAw,3
38JK-SfO9NkAGs1RwlH2Gw,gkWEjZIVcrUerEzed6IKpg,4
38JK-SfO9NkAGs1RwlH2Gw,gu5Yj92bnXnxNyMdxO14VA,2
38JK-SfO9NkAGs1RwlH2Gw,LcBWyVrCN49IOvkAPNPmZA,4
38JK-SfO9NkAGs1RwlH2Gw,LcBWyVrCN49IOvkAPNPmZA,4
38JK-SfO9NkAGs1RwlH2Gw,LcBWyVrCN49IOvkAPNPmZA,4
38JK-SfO9NkAGs1RwlH2Gw,LcBWyVrCN49IOvkAPNPmZA,4
38JK-SfO9NkAGs1RwlH2Gw,LcBWyVrCN49IOvkAPNPmZA,4
38JK-SfO9NkAGs1RwlH2Gw,LcBWyVrCN49IOvkAPNPmZA,3
38JK-SfO9NkAGs1RwlH2Gw,LcBWyVrCN49IOvkAPNPmZA,4
38JK-SfO9NkAGs1RwlH2Gw,mPDE4dMqAyLZNCR-tEYQ5w,3
38JK-SfO9NkAGs1RwlH2Gw,NLEy6m6hvVyfy0X829QGiQ,4
38JK-SfO9NkAGs1RwlH2Gw,NLEy6m6hvVyfy0X829QGiQ,4
38JK-SfO9NkAGs1RwlH2Gw,NLEy6m6hvVyfy0X829QGiQ,4
38JK-SfO9NkAGs1RwlH2Gw,NLEy6m6hvVyfy0X829QGiQ,4
38JK-SfO9NkAGs1RwlH2Gw,NLEy6m6hvVyfy0X829QGiQ,4
38JK-SfO9NkAGs1RwlH2Gw,NLEy6m6hvVyfy0X829QGiQ,4
38JK-SfO9NkAGs1RwlH2Gw,Q_Rwcv9APBLggk2KAsBEvg,4
38JK-SfO9NkAGs1RwlH2Gw,Q_Rwcv9APBLggk2KAsBEvg,4
38JK-SfO9NkAGs1RwlH2Gw,Q_Rwcv9APBLggk2KAsBEvg,5
38JK-SfO9NkAGs1RwlH2Gw,Q_Rwcv9APBLggk2KAsBEvg,4
38JK-SfO9NkAGs1RwlH2Gw,Q_Rwcv9APBLggk2KAsBEvg,3
38JK-SfO9NkAGs1RwlH2Gw,rBPQuQgTcMtUq5-RYhY2uQ,2
38JK-SfO9NkAGs1RwlH2Gw,rBPQuQgTcMtUq5-RYhY2uQ,3
38JK-SfO9NkAGs1RwlH2Gw,SLyacGZuMUKqrQJEooSkjw,3
38JK-SfO9NkAGs1RwlH2Gw,Ss7rZpNaKRWs4Wkq_tHuTA,4
38JK-SfO9NkAGs1RwlH2Gw,szw8OGJlsqaA3i2oe7dn9A,4
38JK-SfO9NkAGs1RwlH2Gw,szw8OGJlsqaA3i2oe7dn9A,4
38JK-SfO9NkAGs1RwlH2Gw,szw8OGJlsqaA3i2oe7dn9A,4
38JK-SfO9NkAGs1RwlH2Gw,szw8OGJlsqaA3i2oe7dn9A,4
38JK-SfO9NkAGs1RwlH2Gw,szw8OGJlsqaA3i2oe7dn9A,4
38JK-SfO9NkAGs1RwlH2Gw,szw8OGJlsqaA3i2oe7dn9A,4
38JK-SfO9NkAGs1RwlH2Gw,tqu42L0qXzkvYKSruOz0IA,3
38JK-SfO9NkAGs1RwlH2Gw,tqu42L0qXzkvYKSruOz0IA,3
38JK-SfO9NkAGs1RwlH2Gw,tqu42L0qXzkvYKSruOz0IA,3
38JK-SfO9NkAGs1RwlH2Gw,tqu42L0qXzkvYKSruOz0IA,3
38JK-SfO9NkAGs1RwlH2Gw,tqu42L0qXzkvYKSruOz0IA,2
38JK-SfO9NkAGs1RwlH2Gw,tqu42L0qXzkvYKSruOz0IA,3
38JK-SfO9NkAGs1RwlH2Gw,tqu42L0qXzkvYKSruOz0IA,4
38JK-SfO9NkAGs1RwlH2Gw,tqu42L0qXzkvYKSruOz0IA,3
38JK-SfO9NkAGs1RwlH2Gw,uSbUk-3UcgzTPpzyL9dgJQ,4
38JK-SfO9NkAGs1RwlH2Gw,uSbUk-3UcgzTPpzyL9dgJQ,2
38JK-SfO9NkAGs1RwlH2Gw,w4SGmsvFzqyAIs7CSQ_J-g,4
