lC0KGXmIhyjzghBUlVnkhQ,YdN00GJNgC5uY8tlwbzr0Q,3541:2 3572:1 16081:1 14599:1 20971:1 7574:1 4459:1 
lC0KGXmIhyjzghBUlVnkhQ,YdN00GJNgC5uY8tlwbzr0Q,8081:1 19257:1 2577:1 10773:1 8060:1 21877:1 8022:1 23581:1 21949:2 7685:1 24127:1 25862:1 3475:1 22983:1 21643:1 17385:3 10554:1 2319:1 10288:1 20208:1 13771:1 5053:1 17546:1 11756:1 10427:1 19634:1 7995:1 1716:1 20461:1 20464:1 21244:1 23431:1 22890:1 8121:1 9608:1 22945:1 17854:1 20317:1 1645:1 16104:1 24203:1 23305:1 16740:1 1772:1 21434:1 10392:1 3260:1 15402:1 6639:1 
lC0KGXmIhyjzghBUlVnkhQ,gTjmN2S00zbXSpH3HOZgVQ,21238:1 21260:1 1599:1 23994:1 386:1 23681:1 14782:1 17436:1 4208:1 17368:1 5091:1 16308:1 2037:1 4391:1 17385:1 3589:1 3840:1 21143:1 22890:1 17482:1 21748:1 5259:1 25523:1 21977:1 22738:1 23338:1 23461:1 10359:1 23764:1 22318:1 
lC0KGXmIhyjzghBUlVnkhQ,WhBxWYRj6rycigYqdXY9cA,10706:1 9957:2 5777:2 16954:1 3260:1 21580:1 19570:1 9307:1 8459:1 1899:1 6362:1 7966:1 13004:1 43:1 10977:1 15911:1 8060:1 17385:2 20017:1 15523:1 5948:1 3447:1 3401:1 21643:1 10554:1 
lC0KGXmIhyjzghBUlVnkhQ,HcYgayvViHr6GneVeeM0kg,11108:2 8131:2 24712:3 6232:2 4021:2 3260:1 17232:1 6231:1 23106:1 23431:1 8197:1 18656:2 6092:2 11412:1 8060:1 17322:1 11025:3 1103:1 9899:1 13301:1 14646:1 8771:1 10943:1 21434:1 17385:1 6409:1 2114:1 20317:1 21911:1 9063:1 18105:1 16787:1 20480:1 25146:1 14922:1 1410:1 20989:1 25498:1 4615:1 1899:1 9627:1 25523:1 25182:1 25695:1 15687:1 17368:1 9307:1 10210:1 11495:1 21978:1 1176:1 8234:1 19868:1 17943:1 16670:1 10760:1 21715:1 6435:1 17757:1 5325:1 1850:1 23283:1 
lC0KGXmIhyjzghBUlVnkhQ,xb9Ql2HYlQLHIzITj_4X7g,13406:1 9842:1 1899:1 2687:1 19385:1 25639:1 7924:1 10774:1 1410:1 15173:1 24774:1 6779:1 5499:1 7183:1 25171:1 21482:1 17385:2 17803:1 9110:1 25822:1 9616:1 9059:1 8459:1 7193:1 5062:1 10969:1 5934:1 20380:1 2753:1 
lC0KGXmIhyjzghBUlVnkhQ,myck1Tde_kSBGZWtS3IcHA,20873:1 6779:1 17170:1 3260:1 5761:1 9762:1 8793:1 14118:1 21977:1 2441:1 9904:1 18323:2 1739:2 13945:1 17368:1 15094:2 2058:1 20829:1 1473:1 20971:1 7574:1 10971:1 16954:1 18900:1 8554:1 14368:1 9842:2 15181:2 2858:1 22960:1 12809:1 21782:1 6971:1 9729:1 3118:2 22292:2 2439:1 22495:3 9037:1 2742:1 21198:1 8530:1 14282:1 17424:1 21789:1 10017:1 17349:1 6435:1 15492:1 16967:2 21817:1 11149:1 1726:1 11808:1 588:1 9357:1 20997:1 20464:1 18409:1 3461:2 15342:1 15635:1 5354:1 18568:1 12978:1 21580:1 22160:1 15045:1 13774:1 8060:1 25068:1 2200:1 6946:1 18861:1 3910:1 
lC0KGXmIhyjzghBUlVnkhQ,myck1Tde_kSBGZWtS3IcHA,10210:1 13483:1 17170:1 20873:1 4963:1 13774:1 14264:1 17424:1 23704:1 20464:1 22052:1 23431:1 278:1 9442:1 3401:1 
lC0KGXmIhyjzghBUlVnkhQ,myck1Tde_kSBGZWtS3IcHA,11669:1 23461:1 18664:2 3786:1 21643:1 22052:1 43:1 8286:1 24085:1 21215:1 17424:1 25994:1 7157:1 25254:1 8106:1 21543:1 7307:1 19524:1 7525:1 17671:1 25469:1 15168:1 25331:1 21977:1 16141:2 7531:1 7806:1 
lC0KGXmIhyjzghBUlVnkhQ,FHqwLwpLjUjeLP-IdG_o_w,22764:2 23973:1 14457:1 294:1 6075:1 21526:1 
lC0KGXmIhyjzghBUlVnkhQ,rINqiBnIgisJ1T21OePKtQ,8854:1 3910:1 17385:2 3425:1 2721:1 19351:1 20461:1 16557:2 7194:1 9762:1 1473:1 25256:2 19657:2 9203:1 14884:1 8227:1 21977:1 15811:1 8129:1 18742:1 13883:1 11468:1 4140:1 4099:1 25714:1 1776:1 21128:2 1600:2 16859:1 3118:1 22495:1 16049:1 6075:1 10920:1 357:1 14368:1 3218:1 12543:1 
lC0KGXmIhyjzghBUlVnkhQ,rINqiBnIgisJ1T21OePKtQ,10706:1 1410:1 3072:1 1500:1 7307:1 22968:1 16024:1 19868:1 20842:2 1505:1 2633:1 18999:1 5846:1 21568:1 8459:1 8764:1 13504:1 278:1 10017:1 17294:1 
lC0KGXmIhyjzghBUlVnkhQ,EWMwV5V9BxNs_U6nNVMeqw,9059:1 14486:2 17168:1 24618:1 22088:1 23970:1 43:1 8364:3 3046:1 9067:1 657:1 1645:1 2065:1 11268:1 9957:1 23431:3 218:1 8060:1 20464:1 21803:1 17688:1 22310:1 2111:1 7574:1 5939:1 23581:1 2341:1 8051:1 6075:1 17175:1 25068:1 13238:1 12904:1 7808:1 10795:1 8227:1 
lC0KGXmIhyjzghBUlVnkhQ,9vcPZJKD46IkBlFuU4Z-Dg,657:1 2319:1 3567:1 10523:1 7183:2 13504:1 12891:2 12777:1 18003:1 15054:1 13693:1 1275:1 20464:1 22650:1 14368:2 18765:1 1330:1 7944:1 8459:1 25498:2 9608:1 4749:1 6419:1 19570:2 2114:1 17002:1 10069:1 21006:1 2037:1 5651:1 3401:1 
lC0KGXmIhyjzghBUlVnkhQ,9vcPZJKD46IkBlFuU4Z-Dg,14922:1 21434:2 7944:2 13774:1 20412:1 3016:1 8771:1 21965:1 10153:1 13472:1 6159:1 20463:1 14606:1 16751:1 23431:2 1410:1 18765:1 6534:1 18105:1 20464:1 24322:1 17953:1 13587:1 7806:1 
lC0KGXmIhyjzghBUlVnkhQ,ygFtI71WLsC49NcuBuRrRg,18025:1 23461:1 25092:1 16470:2 16624:1 16920:1 1198:1 2513:2 15753:2 12212:1 10795:1 13774:2 13443:1 16438:2 15166:2 16024:1 12987:1 1176:1 21977:2 5166:1 25254:1 6262:1 19653:1 21861:1 25523:1 7531:1 18051:1 17211:1 6075:1 18792:1 25394:1 13990:1 12925:1 22957:1 19277:1 10397:1 25666:1 
lC0KGXmIhyjzghBUlVnkhQ,Aio5aGXkf0aEeGCcSpWkRg,12615:1 8771:1 25843:2 15054:1 13693:4 1473:1 8415:1 19257:1 17385:3 9842:1 10114:1 23704:2 1103:1 43:2 20424:1 11185:1 23195:2 23959:2 13774:2 22764:5 7194:1 7956:1 13301:1 1066:1 5082:1 9762:1 6077:1 21568:1 25557:2 14583:1 4459:1 18460:1 7574:1 14454:1 12546:1 17891:1 1330:1 14457:2 5602:1 10101:1 20309:1 13472:2 23283:2 19177:1 16954:1 8286:1 6352:1 24255:1 16821:1 4099:1 19868:1 8459:2 14369:1 23869:1 3497:1 20328:1 14118:1 22945:1 23197:1 14527:1 9056:1 1389:1 1800:1 20776:1 1886:1 19829:1 17266:1 10731:2 23676:1 3683:1 11220:1 8611:1 4683:1 11827:1 6090:1 4166:1 294:1 15323:1 1187:1 17435:1 218:1 20842:1 21301:1 22650:1 17741:1 9067:1 12183:1 23970:1 1290:1 9919:2 10774:1 10781:1 24835:1 6350:1 8288:1 22334:1 3461:1 3615:1 12523:1 14230:1 20558:1 6362:1 20464:1 21179:1 21704:1 25225:1 10569:1 13508:1 13504:1 20310:1 22692:1 13986:1 
lC0KGXmIhyjzghBUlVnkhQ,aE0Wo8zNiFcxvlsNRgR0dw,21951:1 3199:1 8793:1 15911:1 25498:1 3572:1 13226:2 17385:1 17645:1 21865:1 5:1 21440:1 16116:1 21138:1 
_vS9qNQvx8wVUOIkj4qfAg,sZ4uYs99km644ZMR1TO76A,19642:1 17385:1 22160:2 1505:1 15149:1 1899:2 5376:1 13346:2 6639:1 14496:1 11403:1 
_vS9qNQvx8wVUOIkj4qfAg,MKyk4F4HSzHF8v-4cYe3Ww,16097:1 20951:3 25695:2 7940:1 6946:4 21977:2 13639:1 21466:3 25121:1 15237:1 10550:1 18323:2 23486:1 17233:1 16624:1 17436:2 22096:1 15687:1 15523:1 12821:1 25145:1 17385:1 8286:1 16141:1 9762:1 23431:1 21965:1 17193:1 17440:1 7607:1 22823:1 19483:1 2574:1 2753:1 20461:1 
_vS9qNQvx8wVUOIkj4qfAg,eT5Ck7Gg1dBJobca9VFovw,9423:2 13353:1 9957:1 1737:1 16168:1 8459:1 13472:1 7773:1 11610:1 22167:1 15908:1 25523:1 12576:1 11025:1 1645:2 19829:1 2996:1 15977:1 24772:1 13990:1 6628:1 
_vS9qNQvx8wVUOIkj4qfAg,EoAY1JSVeJriBzId8lUQwQ,20464:1 9762:2 8793:1 4962:1 10392:1 11049:1 921:1 10288:1 9957:1 5885:1 6946:1 23283:1 21949:1 24730:1 25714:1 9141:1 26081:1 11148:1 22759:1 24094:1 17435:1 11052:1 19829:1 18554:2 7194:1 21782:1 
_vS9qNQvx8wVUOIkj4qfAg,JDDeaNfb0JXD1NbznSIC9g,17385:1 25190:1 16141:1 5464:1 9970:1 1823:1 9141:1 9956:1 7628:1 4571:1 5651:1 23531:2 24732:1 2783:1 5455:1 16081:1 16847:1 17531:1 13231:1 2824:1 20928:1 6084:1 4962:1 6470:1 
_vS9qNQvx8wVUOIkj4qfAg,JDDeaNfb0JXD1NbznSIC9g,24943:1 13017:3 6214:1 23283:1 15697:1 6112:1 7751:1 7487:1 16954:1 14674:1 21244:1 9988:1 975:1 24013:1 22742:3 8793:1 18983:1 4963:1 9762:1 16141:1 23431:1 12045:1 18409:1 6422:1 17385:1 3110:1 16735:1 9124:1 25076:1 6946:1 14646:1 22424:1 14368:1 4459:1 20989:1 7253:1 10773:2 19234:1 
