user_id,business_id,stars
kGgAARL2UmvCcTRfiscjug,iOITnizWLD3NlKxRtZd5AA,2
kGgAARL2UmvCcTRfiscjug,OoXySPyQuSHstMF2zpV_kA,4
kGgAARL2UmvCcTRfiscjug,OoXySPyQuSHstMF2zpV_kA,4
kGgAARL2UmvCcTRfiscjug,FYCVF_1qYm3x5DYCbmmK1g,3
kGgAARL2UmvCcTRfiscjug,hW0Ne_HTHEAgGF1rAdmR-g,4
kGgAARL2UmvCcTRfiscjug,hW0Ne_HTHEAgGF1rAdmR-g,2
kGgAARL2UmvCcTRfiscjug,hW0Ne_HTHEAgGF1rAdmR-g,3
kGgAARL2UmvCcTRfiscjug,YO_ngkGvdFKjiQmIP89YZQ,4
kGgAARL2UmvCcTRfiscjug,Cm1jT60fxb1DjwpqjWJ8EA,3
kGgAARL2UmvCcTRfiscjug,Cm1jT60fxb1DjwpqjWJ8EA,3
kGgAARL2UmvCcTRfiscjug,-8IvK1VBMRqYY6CQzD6arg,4
kGgAARL2UmvCcTRfiscjug,I941jBn1KURuN-2wygJ_5A,4
kGgAARL2UmvCcTRfiscjug,UNFcMOWOsr9ilM6lqXIC6w,3
kGgAARL2UmvCcTRfiscjug,Fd0mINs0v_cma-ORPDBQSQ,4
kGgAARL2UmvCcTRfiscjug,6w-hwYu8Km3tKp0RFTp0bQ,3
kGgAARL2UmvCcTRfiscjug,vUFgrPE3Y-GqBRhyervGEA,4
kGgAARL2UmvCcTRfiscjug,5NeJJp4fiuG1IyRJWDPnKQ,3
kGgAARL2UmvCcTRfiscjug,qugpY0TRuenI5fMFdegMUQ,3
kGgAARL2UmvCcTRfiscjug,AI16w9Hsiq9xFyUnX8x9qw,3
kGgAARL2UmvCcTRfiscjug,Y0Ife2OJPs5QSL-7dyMF5Q,4
kGgAARL2UmvCcTRfiscjug,XJv7dUb5fMRaZAWVZjhtvw,2
kGgAARL2UmvCcTRfiscjug,4lFEPOVt3R3fjs384BtDJg,3
kGgAARL2UmvCcTRfiscjug,iZqO52AeTq6lnn4kn6T-OQ,4
kGgAARL2UmvCcTRfiscjug,YXQzFolTvipDSpTlUTd6Eg,3
kGgAARL2UmvCcTRfiscjug,7-4FxYXhNUS2lhpUb_q5-w,3
kGgAARL2UmvCcTRfiscjug,KW5vG4PH2LKLMGdp6pt3dg,4
kGgAARL2UmvCcTRfiscjug,TpQMR-JFE5V0UPzTjjuwFQ,3
kGgAARL2UmvCcTRfiscjug,TX44pKdAmynE8E3TaH0q3A,3
kGgAARL2UmvCcTRfiscjug,TX44pKdAmynE8E3TaH0q3A,4
kGgAARL2UmvCcTRfiscjug,24XXd1EuvUswXG--qS5U5g,3
kGgAARL2UmvCcTRfiscjug,9AbyBqGWHYZC73GlyAuTrQ,4
kGgAARL2UmvCcTRfiscjug,n_HvrTuGUgxXJM0yq39-0g,4
kGgAARL2UmvCcTRfiscjug,KrkeCU444Uh00fuCklyuQQ,3
kGgAARL2UmvCcTRfiscjug,IM-9thHqQbBK5tX5MfTzBQ,4
kGgAARL2UmvCcTRfiscjug,IM-9thHqQbBK5tX5MfTzBQ,4
kGgAARL2UmvCcTRfiscjug,NjFO0CTI1ejl2E0bjR426g,3
kGgAARL2UmvCcTRfiscjug,jBb5KHHAj4s8hcXVS6QXDg,5
kGgAARL2UmvCcTRfiscjug,2zXqFId4jYuk2K8w1KI-Qw,4
kGgAARL2UmvCcTRfiscjug,CD-2yHTSObgvAhW-pYHfMw,3
kGgAARL2UmvCcTRfiscjug,CD-2yHTSObgvAhW-pYHfMw,3
kGgAARL2UmvCcTRfiscjug,ZRrIwqIUMII1b2keMI8QRw,4
kGgAARL2UmvCcTRfiscjug,ZRrIwqIUMII1b2keMI8QRw,4
kGgAARL2UmvCcTRfiscjug,X2CvejXoxpIOr8j6O-gM7A,4
kGgAARL2UmvCcTRfiscjug,bx5Yc7-_E8wz3Lahpq88mQ,4
kGgAARL2UmvCcTRfiscjug,Xe-zwcsX5EikIK6Ul5bGlw,4
kGgAARL2UmvCcTRfiscjug,kOh8ZHf8CkFQCwyfDvVJTA,3
kGgAARL2UmvCcTRfiscjug,PmZ3Ft4aOGpzhpPnF21loA,3
kGgAARL2UmvCcTRfiscjug,VrAQFQW17w1PtJx1yx0M8A,4
kGgAARL2UmvCcTRfiscjug,z7W0sUbrVi2k6R2BR5jtzw,2
kGgAARL2UmvCcTRfiscjug,kEyCMHBnohaWc81omLDfYg,4
kGgAARL2UmvCcTRfiscjug,B0zWhoktQ05XWjTMICqfSw,3
kGgAARL2UmvCcTRfiscjug,2BSF6wu1V3KfyFJf1DQ3DQ,4
kGgAARL2UmvCcTRfiscjug,LMjCZH50S4xjKBuFVl2xEQ,4
kGgAARL2UmvCcTRfiscjug,k0qo_gk1rB-ImG9kUZTRtw,1
kGgAARL2UmvCcTRfiscjug,SYqTY48DJa1cYhglvmgvsQ,5
kGgAARL2UmvCcTRfiscjug,SYqTY48DJa1cYhglvmgvsQ,5
kGgAARL2UmvCcTRfiscjug,sjY4ivg-67HJa36PL44KGA,3
kGgAARL2UmvCcTRfiscjug,sjY4ivg-67HJa36PL44KGA,3
kGgAARL2UmvCcTRfiscjug,QaKtwJTSoIgQE1Yg3qiEXA,4
kGgAARL2UmvCcTRfiscjug,QaKtwJTSoIgQE1Yg3qiEXA,4
kGgAARL2UmvCcTRfiscjug,fmWyI5ec05F8PJpx3eNpLg,4
kGgAARL2UmvCcTRfiscjug,d840tbYJSVn8Fu-n5XRJTw,4
kGgAARL2UmvCcTRfiscjug,EJzoRTV3IUSxpnxRAzngDw,2
kGgAARL2UmvCcTRfiscjug,863nEWkPZ7uD-ZRTmmJokw,4
kGgAARL2UmvCcTRfiscjug,nNyRP4T2wR5xPaTdQoYQVA,3
kGgAARL2UmvCcTRfiscjug,3SaiR1JuY2mPVRJEJxZNNA,4
kGgAARL2UmvCcTRfiscjug,yJEKRIugKWmnEYv_uhvm0A,4
kGgAARL2UmvCcTRfiscjug,pxClzo2Ek5wGRJmYZcSkuQ,4
kGgAARL2UmvCcTRfiscjug,F4RLlFu-VxMbFA5E0DPbww,3
kGgAARL2UmvCcTRfiscjug,F6dJ7kUEZ5AbvJ0aCL58EA,3
kGgAARL2UmvCcTRfiscjug,uS2T2BMt7_EE7mhM3m3I7w,4
kGgAARL2UmvCcTRfiscjug,GlfwqH2dY3MKxrRirKeueg,3
kGgAARL2UmvCcTRfiscjug,EJkiV-vOO2NfQH71KeqaXw,4
kGgAARL2UmvCcTRfiscjug,E5dqlvxPw9Q4XFqOMw_lqw,4
kGgAARL2UmvCcTRfiscjug,fC1SWdpNMxYX967PfL8QlA,2
kGgAARL2UmvCcTRfiscjug,Y7UZz1U8FhWKuoPp-_z5Dg,3
kGgAARL2UmvCcTRfiscjug,022T8YSRmb3b1BfwzO3F7Q,4
kGgAARL2UmvCcTRfiscjug,TxxhWPMILH40JlZbX7KNHA,4
kGgAARL2UmvCcTRfiscjug,koeabE4cC2YsJprWXUHdhA,4
kGgAARL2UmvCcTRfiscjug,UVBPF4oYrb0QfgW_DMbLPg,4
kGgAARL2UmvCcTRfiscjug,xtX2qS64zP2NRPV_7NNqHw,4
kGgAARL2UmvCcTRfiscjug,xtX2qS64zP2NRPV_7NNqHw,4
kGgAARL2UmvCcTRfiscjug,AZq_SBJsqsleJkQCksYsjg,4
kGgAARL2UmvCcTRfiscjug,_fMcFF-O4tUpVC6C23uyUQ,3
kGgAARL2UmvCcTRfiscjug,Uxd43FDZnBoeRFPz0b7Ohw,5
kGgAARL2UmvCcTRfiscjug,Sm-KSR7qtHmP-Z1yBPxedA,4
kGgAARL2UmvCcTRfiscjug,Sm-KSR7qtHmP-Z1yBPxedA,4
kGgAARL2UmvCcTRfiscjug,y3Wkggu97xy3WAb4M4jYjg,4
kGgAARL2UmvCcTRfiscjug,y3Wkggu97xy3WAb4M4jYjg,4
kGgAARL2UmvCcTRfiscjug,YRWuNpZHoSpy0zPpc7TzqQ,3
kGgAARL2UmvCcTRfiscjug,YRWuNpZHoSpy0zPpc7TzqQ,3
kGgAARL2UmvCcTRfiscjug,IGIF36xP-7Tis2staMvZhQ,3
kGgAARL2UmvCcTRfiscjug,BHm6wkXpcxek4_ChNFhf4Q,3
kGgAARL2UmvCcTRfiscjug,60j3t0ptHJBTW9RXVl1Dhg,4
kGgAARL2UmvCcTRfiscjug,60j3t0ptHJBTW9RXVl1Dhg,3
kGgAARL2UmvCcTRfiscjug,qgXhs-oY900b-cqY1NIcOw,3
kGgAARL2UmvCcTRfiscjug,YWDqj3nlQ6A13MJbuRvYDw,4
kGgAARL2UmvCcTRfiscjug,LRpoyZt-3PbCEEbU7nkvwQ,4
kGgAARL2UmvCcTRfiscjug,LRpoyZt-3PbCEEbU7nkvwQ,3
kGgAARL2UmvCcTRfiscjug,lZV0ClC182M-Fw096QQdZQ,4
kGgAARL2UmvCcTRfiscjug,UJnL0GygZpd-uUxeOUgPVQ,4
kGgAARL2UmvCcTRfiscjug,UQvi_2vZg6bwlxpZbI9VUA,4
kGgAARL2UmvCcTRfiscjug,lrSv_9iHCrbAFpPin2LcqQ,3
kGgAARL2UmvCcTRfiscjug,lrSv_9iHCrbAFpPin2LcqQ,3
kGgAARL2UmvCcTRfiscjug,AeoJkr_dlNshB078OepP8w,4
kGgAARL2UmvCcTRfiscjug,SYHatptm7gpcmYjW1d-o5A,3
kGgAARL2UmvCcTRfiscjug,KyLmGuB-EjpeliQO-Qu9Kw,3
kGgAARL2UmvCcTRfiscjug,XA-mMT47rFZNEllPBCYWQQ,4
kGgAARL2UmvCcTRfiscjug,XA-mMT47rFZNEllPBCYWQQ,4
kGgAARL2UmvCcTRfiscjug,GMkgJsA2Jg6kTnOzF5Rf8Q,3
kGgAARL2UmvCcTRfiscjug,QVR7dsvBeg8xFt9B-vd1BA,4
kGgAARL2UmvCcTRfiscjug,QVR7dsvBeg8xFt9B-vd1BA,4
kGgAARL2UmvCcTRfiscjug,xI0UZH734lJtm39DbLf-Bw,3
kGgAARL2UmvCcTRfiscjug,MAFjNfDWJRgWCw8IOC7mew,3
kGgAARL2UmvCcTRfiscjug,LzNJLEIo4gh-X_rmDkNkNg,4
kGgAARL2UmvCcTRfiscjug,LzNJLEIo4gh-X_rmDkNkNg,4
kGgAARL2UmvCcTRfiscjug,m5hMJ7SPIK7are8SykvlvA,4
kGgAARL2UmvCcTRfiscjug,m5hMJ7SPIK7are8SykvlvA,4
kGgAARL2UmvCcTRfiscjug,Vx7-xbazum3dgo3Qj3i4pQ,3
kGgAARL2UmvCcTRfiscjug,T_L1_fXv6ovC_kSrFds8qQ,3
kGgAARL2UmvCcTRfiscjug,PFsnZlH6xxvo81hxqOE1Qg,5
kGgAARL2UmvCcTRfiscjug,PFsnZlH6xxvo81hxqOE1Qg,4
kGgAARL2UmvCcTRfiscjug,QniH_NAABATeAx45mQ4ESQ,5
kGgAARL2UmvCcTRfiscjug,jsvIv9NRRBXdmCe8b88b4A,4
kGgAARL2UmvCcTRfiscjug,zKFX8BVTWYZNa2vJ46UdmQ,3
kGgAARL2UmvCcTRfiscjug,ptH216EFNFLvF32EN-9tmA,4
kGgAARL2UmvCcTRfiscjug,N82S_d9LfAVKi3OS59192A,4
kGgAARL2UmvCcTRfiscjug,jVp2NDys7GX81jLFn8kGhQ,3
kGgAARL2UmvCcTRfiscjug,zPWqckZlomy5n6CIfYS62Q,3
kGgAARL2UmvCcTRfiscjug,dS5qlJ6au0Wz9FwmbPSjYA,3
kGgAARL2UmvCcTRfiscjug,I83NNRHZRQZiCPcd9QzC5w,3
kGgAARL2UmvCcTRfiscjug,THEsYolDkHaJofZLs6ufWg,3
kGgAARL2UmvCcTRfiscjug,rG_8t33D2ADcbBqcXqwV0Q,4
kGgAARL2UmvCcTRfiscjug,gNVVZXPuQjqSK0l4N3AWAg,2
kGgAARL2UmvCcTRfiscjug,uQsNUD16S1wCGpxvFEKYrw,4
kGgAARL2UmvCcTRfiscjug,FV16IeXJp2W6pnghTz2FAw,3
kGgAARL2UmvCcTRfiscjug,FV16IeXJp2W6pnghTz2FAw,4
kGgAARL2UmvCcTRfiscjug,JBMfMZS_Oac8_ktOULqTAg,5
kGgAARL2UmvCcTRfiscjug,kAlR7X4jiDPZdISJAAKkmg,3
kGgAARL2UmvCcTRfiscjug,0nSjXVmqJXkzM1o5FEjOAA,4
kGgAARL2UmvCcTRfiscjug,vRDD-MhF7W_VMRCXjh0N_w,4
kGgAARL2UmvCcTRfiscjug,Ql0FtUOBLZ0L4rNuFfHjYg,3
kGgAARL2UmvCcTRfiscjug,RrVuz_eG5y1KH6U2wXPlVQ,3
kGgAARL2UmvCcTRfiscjug,iwH1w56ArxuOKNmSJgMiVA,3
kGgAARL2UmvCcTRfiscjug,GQ6bCvYZxdGY6ZQyeZFeVg,5
kGgAARL2UmvCcTRfiscjug,uLf-7MqldnPr1fPa9WHiqA,4
kGgAARL2UmvCcTRfiscjug,tK_h0xdmpD_z6AKLlnI4-A,3
kGgAARL2UmvCcTRfiscjug,qyfmrsvoguoAII2QKq2DiQ,4
kGgAARL2UmvCcTRfiscjug,X0cEpOYi0Gf-S_-xb8OZVQ,5
kGgAARL2UmvCcTRfiscjug,rAZglrxLotA9xaa7KPXV5g,3
kGgAARL2UmvCcTRfiscjug,x4i0l8xdduIl5prv7btNvg,2
kGgAARL2UmvCcTRfiscjug,59Qgq3qtziS57Dk1ukCwPw,3
kGgAARL2UmvCcTRfiscjug,JCLdgY_YHI0hRMK6iKLITQ,3
kGgAARL2UmvCcTRfiscjug,3MIy-ca6QVtKWXNzerQxWw,5
kGgAARL2UmvCcTRfiscjug,s3u1ET2VN9NkY0qsn9gSwQ,4
kGgAARL2UmvCcTRfiscjug,VdbrKLBIIuyC1c8_7eFYZg,3
kGgAARL2UmvCcTRfiscjug,QgFlkWtQcmVS_hvF0w-nQQ,5
kGgAARL2UmvCcTRfiscjug,MIYdMxSFC53wnQYm9iYteA,3
kGgAARL2UmvCcTRfiscjug,8YN0_08op4_chO3GTOUJLQ,4
kGgAARL2UmvCcTRfiscjug,8YN0_08op4_chO3GTOUJLQ,4
kGgAARL2UmvCcTRfiscjug,YWIDquDD5n7L7VWD6D4mig,4
kGgAARL2UmvCcTRfiscjug,4cOvmIuXc9b7bzWigskIag,3
kGgAARL2UmvCcTRfiscjug,O6MyV5uqwZabD5dKbT294Q,4
kGgAARL2UmvCcTRfiscjug,O6MyV5uqwZabD5dKbT294Q,5
kGgAARL2UmvCcTRfiscjug,tGx7BSyqWDeppMvt2aQw_A,4
kGgAARL2UmvCcTRfiscjug,kfhlEFpZlKIfInAC5XDuxw,3
kGgAARL2UmvCcTRfiscjug,rlMj1YMMQOPtGDkfz529Og,5
kGgAARL2UmvCcTRfiscjug,7vNqO6B20TOB2tV5quZPrg,3
kGgAARL2UmvCcTRfiscjug,aMjlv1jEJLQ9PxsM_NJVAg,4
kGgAARL2UmvCcTRfiscjug,aMjlv1jEJLQ9PxsM_NJVAg,3
kGgAARL2UmvCcTRfiscjug,GSwbLWgYUEmybLrNJBLd2g,5
kGgAARL2UmvCcTRfiscjug,hHtnI48vIcL0ZJfc-_LYDA,3
kGgAARL2UmvCcTRfiscjug,aidjBZ-cLeRmrsAPM6ZkcA,4
kGgAARL2UmvCcTRfiscjug,ALdItxZTqpclTxjmfJKO9g,3
kGgAARL2UmvCcTRfiscjug,h0BHOYLztdLqWNI-h4hwOw,1
kGgAARL2UmvCcTRfiscjug,VUlO93hmNFc4WTc3bhUIgQ,5
kGgAARL2UmvCcTRfiscjug,D-Tk10Ax_rAPl-MoFN5eUw,4
kGgAARL2UmvCcTRfiscjug,R3V_yijAqotBgrD4QImMjw,4
kGgAARL2UmvCcTRfiscjug,KgYyign5UG9nsiJPg6G1Hg,2
kGgAARL2UmvCcTRfiscjug,EnncjN4j6TXg8mafWreT4Q,3
kGgAARL2UmvCcTRfiscjug,xYPjq62MVybzI6EdoquaOA,4
kGgAARL2UmvCcTRfiscjug,nvf03bq5F3aPS6koaxpIHg,4
kGgAARL2UmvCcTRfiscjug,P3TuI95fj6uf-v1puQrkGw,3
kGgAARL2UmvCcTRfiscjug,P3TuI95fj6uf-v1puQrkGw,2
kGgAARL2UmvCcTRfiscjug,P3TuI95fj6uf-v1puQrkGw,2
kGgAARL2UmvCcTRfiscjug,P3TuI95fj6uf-v1puQrkGw,3
kGgAARL2UmvCcTRfiscjug,k2CdgSzyVR7b-L75tfXHUA,3
kGgAARL2UmvCcTRfiscjug,3dJPyNRAkhpFqMRqMWTFMw,5
kGgAARL2UmvCcTRfiscjug,3dJPyNRAkhpFqMRqMWTFMw,5
kGgAARL2UmvCcTRfiscjug,yhrTMjhnrCsqDR_tJfyLCQ,3
kGgAARL2UmvCcTRfiscjug,s94k9HYj-Sk9veYM4fq8Eg,5
kGgAARL2UmvCcTRfiscjug,oLS3UHncKbd3qaim8tShAg,3
kGgAARL2UmvCcTRfiscjug,oLS3UHncKbd3qaim8tShAg,4
kGgAARL2UmvCcTRfiscjug,ZRXBtZ8JlEhyqSf2DHvFBw,5
kGgAARL2UmvCcTRfiscjug,Xi5b6Id5u8EfbIGbLAoZyQ,3
kGgAARL2UmvCcTRfiscjug,ME0olHUKPsJ9spaLudZlYA,3
kGgAARL2UmvCcTRfiscjug,waxZ7Mlls8ltYrAYadLgEw,5
kGgAARL2UmvCcTRfiscjug,gwAIppG7JZRmqnV7ywmJxQ,3
kGgAARL2UmvCcTRfiscjug,8871Si56d_dc0igE3TRpgA,5
kGgAARL2UmvCcTRfiscjug,5geSNRVBlvhoJlRK1zAS0g,4
kGgAARL2UmvCcTRfiscjug,w6jhv_9mk6MyDV5cKKwm9w,3
kGgAARL2UmvCcTRfiscjug,kDP_0LGyoz_OqfsYHWVuOw,4
kGgAARL2UmvCcTRfiscjug,7iuHMJqKHzg3vZPHg3OeBw,4
kGgAARL2UmvCcTRfiscjug,KNIFSqzQADOZWDO_7T-KzA,4
kGgAARL2UmvCcTRfiscjug,mCUKDoJdHLF4f1tGT9xC0g,5
kGgAARL2UmvCcTRfiscjug,mCUKDoJdHLF4f1tGT9xC0g,5
kGgAARL2UmvCcTRfiscjug,VAlzQ-qJsSoTcJTc_1Pd1Q,5
kGgAARL2UmvCcTRfiscjug,mvqvgTyGVEfsTn335jVqaA,2
kGgAARL2UmvCcTRfiscjug,0db71MbrvcJnyk71COCJBg,3
kGgAARL2UmvCcTRfiscjug,lHFsO4nIwwgjC_oQYqfAPg,4
kGgAARL2UmvCcTRfiscjug,k9Z5mscursMlg827JGwRZA,5
kGgAARL2UmvCcTRfiscjug,mQde7KRomOQoUyPGTqeXhA,5
kGgAARL2UmvCcTRfiscjug,nOZ0-lTokiAAYMwlZs-LFA,4
kGgAARL2UmvCcTRfiscjug,yqrhPRp3f6IxXWvXF8zNIQ,3
kGgAARL2UmvCcTRfiscjug,PY-j9OG_jIvC1o-rIy4jxw,4
kGgAARL2UmvCcTRfiscjug,H5tbvDIw7oojoTcmaXsUrw,4
kGgAARL2UmvCcTRfiscjug,COvyT9UCD8duDjMjuyBeig,5
kGgAARL2UmvCcTRfiscjug,W_KPYn5tKfAOY6Blz26acw,3
kGgAARL2UmvCcTRfiscjug,W_KPYn5tKfAOY6Blz26acw,3
kGgAARL2UmvCcTRfiscjug,YxIBMBPPvlhfNNIp7l4K5w,4
kGgAARL2UmvCcTRfiscjug,kfveMaYeaqGVNHPitT4O9w,3
kGgAARL2UmvCcTRfiscjug,k6Si433-EJrY4J7SZxsnjA,4
kGgAARL2UmvCcTRfiscjug,yewofYCtFEMQ6BKd5zwQUA,4
kGgAARL2UmvCcTRfiscjug,yewofYCtFEMQ6BKd5zwQUA,4
kGgAARL2UmvCcTRfiscjug,FZvC67QiUgCiXdaMctLM8A,4
kGgAARL2UmvCcTRfiscjug,5nahZe5bBYUbFWgEfwoNOA,4
kGgAARL2UmvCcTRfiscjug,_dVPzYGXKNg2rIsc40VtyA,3
kGgAARL2UmvCcTRfiscjug,2h6KSvorusfQgW-IxmGHyA,4
kGgAARL2UmvCcTRfiscjug,Exx5ffvnmk4MrTyCkPRuug,4
kGgAARL2UmvCcTRfiscjug,mxrXVZWc6PWk81gvOVNOUw,5
kGgAARL2UmvCcTRfiscjug,wUDYfHKBlvFDfwOO2NeHeA,3
kGgAARL2UmvCcTRfiscjug,wUDYfHKBlvFDfwOO2NeHeA,3
kGgAARL2UmvCcTRfiscjug,SMpL3z4FLF07bRA6-y22JQ,3
kGgAARL2UmvCcTRfiscjug,joFRuIAqIwM3KkB-j5jglQ,3
kGgAARL2UmvCcTRfiscjug,Y5waQA6SfhtHfwkahI4ytQ,3
kGgAARL2UmvCcTRfiscjug,6JKQCaVIKc1o5NaQwtOOvQ,4
kGgAARL2UmvCcTRfiscjug,b5cEoKR8iQliq-yT2_O0LQ,4
kGgAARL2UmvCcTRfiscjug,bc-lE-wGVAsUrX-kJhtY-Q,4
kGgAARL2UmvCcTRfiscjug,T8IP3Ns3cZCgdyPqt18Cbw,2
kGgAARL2UmvCcTRfiscjug,dcd3C1gWv-vVdQ9XYV8Ubw,4
kGgAARL2UmvCcTRfiscjug,zkLVuJNJ0VtiamgR-u9pgA,5
kGgAARL2UmvCcTRfiscjug,4qOPELunTvPQsmmnLDr4Jw,3
kGgAARL2UmvCcTRfiscjug,gvHGqxK2kpnuO8FufbEGTQ,3
kGgAARL2UmvCcTRfiscjug,fOup98Vso87ERYQ_6eYmeQ,4
kGgAARL2UmvCcTRfiscjug,7lp13T_FUmX1XjU2wen_qw,4
kGgAARL2UmvCcTRfiscjug,xm8F51qKjx0cfdOSukTDng,5
kGgAARL2UmvCcTRfiscjug,2JZv-P1lDKOPKvefQlYDEQ,4
kGgAARL2UmvCcTRfiscjug,2JZv-P1lDKOPKvefQlYDEQ,4
kGgAARL2UmvCcTRfiscjug,AjVRPatAHLNwbnx3GWk5Gg,4
kGgAARL2UmvCcTRfiscjug,fTqTiOdgLH1OcHw_spZ4nw,5
kGgAARL2UmvCcTRfiscjug,DrpGonLYPBpAhCb4q66liw,2
kGgAARL2UmvCcTRfiscjug,Bn6QD_ZBeN8NXeYBvYfp4Q,4
kGgAARL2UmvCcTRfiscjug,CIpzeDYD252nq0nRA4px5A,4
kGgAARL2UmvCcTRfiscjug,hyh_U5Lkpbirv1Gb1Elftw,1
kGgAARL2UmvCcTRfiscjug,f_2iPdAHrcKMwMFJSRdFZQ,2
kGgAARL2UmvCcTRfiscjug,h7hr0v3E1ulU2sXNItD5UQ,4
kGgAARL2UmvCcTRfiscjug,ua0V7dK0_lpChFE65qAx0A,4
kGgAARL2UmvCcTRfiscjug,rQTew_o97A7BL-7q4YhLCw,3
kGgAARL2UmvCcTRfiscjug,xvCWAzIS_EpTwDIUVhY_Og,3
kGgAARL2UmvCcTRfiscjug,o1GIYYZJjM6nM03fQs_uEQ,3
kGgAARL2UmvCcTRfiscjug,xNfGoC9CW33GjSPLcfbwUg,5
kGgAARL2UmvCcTRfiscjug,xNfGoC9CW33GjSPLcfbwUg,5
kGgAARL2UmvCcTRfiscjug,RvrwLdirQ5w27dk3qkX2JA,4
kGgAARL2UmvCcTRfiscjug,z3yFuLVrmH-3RJruPEMYKw,4
kGgAARL2UmvCcTRfiscjug,A5J3ujymq30IZpDbXd9Gng,4
kGgAARL2UmvCcTRfiscjug,-M1rR1Ip7NOlMn5EbUkuog,3
kGgAARL2UmvCcTRfiscjug,1_FS3rvpvgGEzr_SncSVpQ,4
kGgAARL2UmvCcTRfiscjug,Gy6hVorUNFCqNr-eYh5ZVA,3
kGgAARL2UmvCcTRfiscjug,CJKHi_W8wxd6yeKWi1gGdQ,4
kGgAARL2UmvCcTRfiscjug,ZCXIBq9iRM4zZ2X6q_CwBA,3
kGgAARL2UmvCcTRfiscjug,rC1Hn-q0SjhS9-bwLbY8hg,4
kGgAARL2UmvCcTRfiscjug,rC1Hn-q0SjhS9-bwLbY8hg,4
kGgAARL2UmvCcTRfiscjug,hyff2JyqQgf85MaJZslHCg,4
kGgAARL2UmvCcTRfiscjug,ZDXZGMpA4IhIqmMIMdeHlA,4
kGgAARL2UmvCcTRfiscjug,TzImzfIWkZTnetKl2a4-SQ,4
kGgAARL2UmvCcTRfiscjug,I5ypI3aYbbTL8dAjnI3PDw,3
kGgAARL2UmvCcTRfiscjug,s30AdC9aWowTeUgS-K6nzw,3
kGgAARL2UmvCcTRfiscjug,F0ZXhPJD8yNS3xzTxsichg,4
kGgAARL2UmvCcTRfiscjug,367BbOm_KU4ljgj41p9f3g,3
kGgAARL2UmvCcTRfiscjug,HgBIrxZZHp8w2ndXjKgcrQ,4
kGgAARL2UmvCcTRfiscjug,_F2DNPjsqgkAd50zuX8dYQ,4
kGgAARL2UmvCcTRfiscjug,bMd3JIoUZm95FiaA_UEBcw,3
kGgAARL2UmvCcTRfiscjug,OzX6PCBFBAwqyTCN_EACtg,4
kGgAARL2UmvCcTRfiscjug,A1iZ0IxBKOHAFJIfG26XQg,4
kGgAARL2UmvCcTRfiscjug,jpyixtt2Qmi_2h00cFRPUQ,5
kGgAARL2UmvCcTRfiscjug,jf67Z1pnwElRSXllpQHiJg,5
kGgAARL2UmvCcTRfiscjug,-KDCNt72VIuhV1rSUlF-eg,4
kGgAARL2UmvCcTRfiscjug,Ne5lnB5nNjrvqGYZjMaePQ,4
kGgAARL2UmvCcTRfiscjug,Q5pTGQKEhxgit1fwgrHEbg,2
kGgAARL2UmvCcTRfiscjug,Q5pTGQKEhxgit1fwgrHEbg,1
